company_name,fyear,predicted_status
C_1517,2010.0,alive
C_1517,2011.0,alive
C_1517,2012.0,alive
C_1517,2013.0,alive
C_1517,2014.0,alive
C_1517,2015.0,alive
C_1517,2016.0,alive
C_1517,2017.0,alive
C_1518,1999.0,failed
C_1518,2000.0,alive
C_1518,2001.0,alive
C_1518,2002.0,alive
C_1520,1999.0,alive
C_1520,2000.0,alive
C_1520,2001.0,alive
C_1541,1999.0,alive
C_1541,2000.0,failed
C_1541,2001.0,alive
C_1541,2002.0,alive
C_1541,2003.0,alive
C_1541,2004.0,failed
C_1544,2007.0,alive
C_1544,2008.0,alive
C_1544,2009.0,alive
C_1544,2010.0,alive
C_1551,1999.0,failed
C_1551,2000.0,alive
C_1551,2001.0,alive
C_1556,2012.0,alive
C_1556,2013.0,alive
C_1556,2014.0,alive
C_1556,2015.0,alive
C_1556,2016.0,alive
C_1562,1999.0,alive
C_1562,2000.0,alive
C_1562,2001.0,alive
C_1562,2002.0,alive
C_1562,2003.0,alive
C_1562,2004.0,alive
C_1562,2005.0,alive
C_1562,2006.0,alive
C_1562,2007.0,alive
C_1562,2008.0,alive
C_1562,2009.0,alive
C_1562,2010.0,alive
C_1562,2011.0,alive
C_1562,2012.0,alive
C_1562,2013.0,alive
C_1576,1999.0,alive
C_1576,2000.0,alive
C_1576,2001.0,alive
C_1576,2002.0,alive
C_1576,2003.0,alive
C_1576,2004.0,alive
C_1576,2005.0,alive
C_1576,2006.0,alive
C_1576,2007.0,alive
C_1576,2008.0,alive
C_1576,2009.0,alive
C_1576,2010.0,alive
C_1576,2011.0,alive
C_1576,2012.0,alive
C_1576,2013.0,alive
C_1576,2014.0,alive
C_1576,2015.0,alive
C_1576,2016.0,alive
C_1578,1999.0,alive
C_1578,2000.0,alive
C_1578,2001.0,alive
C_1578,2002.0,alive
C_1582,1999.0,failed
C_1582,2000.0,alive
C_1582,2001.0,failed
C_1582,2002.0,alive
C_1582,2003.0,alive
C_1582,2004.0,alive
C_1585,1999.0,alive
C_1585,2000.0,alive
C_1585,2001.0,alive
C_1585,2002.0,alive
C_1585,2003.0,alive
C_1585,2004.0,alive
C_1585,2005.0,alive
C_1585,2006.0,alive
C_1585,2007.0,alive
C_1585,2008.0,alive
C_1585,2009.0,alive
C_1585,2010.0,alive
C_1585,2011.0,alive
C_1585,2012.0,alive
C_1585,2013.0,alive
C_1585,2014.0,alive
C_1585,2015.0,alive
C_1585,2016.0,alive
C_1585,2017.0,alive
C_1585,2018.0,alive
C_1588,1999.0,alive
C_1588,2000.0,alive
C_1588,2001.0,alive
C_1588,2002.0,alive
C_1588,2003.0,alive
C_1588,2004.0,alive
C_1588,2005.0,failed
C_1588,2006.0,alive
C_1588,2007.0,alive
C_1588,2008.0,alive
C_1588,2009.0,alive
C_1588,2010.0,failed
C_1590,1999.0,alive
C_1590,2000.0,alive
C_1590,2001.0,alive
C_1590,2002.0,alive
C_1590,2003.0,alive
C_1590,2004.0,alive
C_1590,2005.0,alive
C_1590,2006.0,alive
C_1590,2007.0,alive
C_1590,2008.0,alive
C_1590,2009.0,alive
C_1590,2010.0,alive
C_1590,2011.0,alive
C_1590,2012.0,alive
C_1590,2013.0,alive
C_1590,2014.0,alive
C_1590,2015.0,alive
C_1590,2016.0,alive
C_1590,2017.0,alive
C_1599,1999.0,alive
C_1599,2000.0,alive
C_1599,2001.0,alive
C_1599,2002.0,alive
C_1599,2003.0,alive
C_1599,2004.0,alive
C_1599,2005.0,alive
C_1599,2006.0,alive
C_1599,2007.0,alive
C_1599,2008.0,alive
C_1599,2009.0,alive
C_1599,2010.0,alive
C_1605,1999.0,alive
C_1605,2000.0,alive
C_1605,2001.0,alive
C_1605,2002.0,alive
C_1605,2003.0,failed
C_1605,2004.0,alive
C_1605,2005.0,alive
C_1605,2006.0,alive
C_1605,2007.0,alive
C_1605,2008.0,alive
C_1605,2009.0,alive
C_1605,2010.0,alive
C_1605,2011.0,alive
C_1605,2012.0,alive
C_1605,2013.0,alive
C_1605,2014.0,alive
C_1605,2015.0,alive
C_1605,2016.0,alive
C_1605,2017.0,alive
C_1605,2018.0,alive
C_1616,1999.0,alive
C_1618,1999.0,alive
C_1618,2000.0,alive
C_1618,2001.0,alive
C_1618,2002.0,alive
C_1618,2003.0,alive
C_1618,2004.0,alive
C_1618,2005.0,alive
C_1618,2006.0,alive
C_1618,2007.0,alive
C_1618,2008.0,alive
C_1626,1999.0,failed
C_1626,2000.0,alive
C_1626,2001.0,failed
C_1626,2002.0,alive
C_1626,2003.0,alive
C_1626,2004.0,alive
C_1626,2005.0,alive
C_1626,2006.0,alive
C_1626,2007.0,alive
C_1626,2008.0,alive
C_1626,2009.0,alive
C_1626,2010.0,alive
C_1626,2011.0,alive
C_1626,2012.0,alive
C_1626,2013.0,alive
C_1639,1999.0,failed
C_1639,2000.0,alive
C_1639,2001.0,alive
C_1639,2002.0,alive
C_1639,2003.0,alive
C_1639,2004.0,failed
C_1639,2005.0,alive
C_1639,2006.0,alive
C_1639,2007.0,alive
C_1639,2008.0,alive
C_1639,2009.0,alive
C_1639,2010.0,alive
C_1639,2011.0,alive
C_1639,2012.0,alive
C_1639,2013.0,alive
C_1639,2014.0,alive
C_1639,2015.0,failed
C_1639,2016.0,alive
C_1639,2017.0,alive
C_1639,2018.0,failed
C_1642,1999.0,alive
C_1642,2000.0,alive
C_1642,2001.0,alive
C_1642,2002.0,alive
C_1642,2003.0,alive
C_1642,2004.0,alive
C_1642,2005.0,alive
C_1642,2006.0,alive
C_1642,2007.0,alive
C_1642,2008.0,alive
C_1642,2009.0,alive
C_1642,2010.0,alive
C_1642,2011.0,alive
C_1642,2012.0,alive
C_1642,2013.0,alive
C_1642,2014.0,alive
C_1642,2015.0,alive
C_1642,2016.0,alive
C_1642,2017.0,alive
C_1642,2018.0,alive
C_1646,1999.0,alive
C_1646,2000.0,failed
C_1646,2001.0,alive
C_1646,2002.0,alive
C_1646,2003.0,alive
C_1646,2004.0,alive
C_1646,2005.0,alive
C_1646,2006.0,alive
C_1646,2007.0,alive
C_1646,2008.0,alive
C_1646,2009.0,alive
C_1646,2010.0,alive
C_1646,2011.0,failed
C_1646,2012.0,alive
C_1646,2013.0,alive
C_1646,2014.0,alive
C_1646,2015.0,alive
C_1646,2016.0,alive
C_1646,2017.0,alive
C_1647,1999.0,alive
C_1647,2000.0,alive
C_1647,2001.0,alive
C_1647,2002.0,alive
C_1647,2003.0,alive
C_1647,2004.0,alive
C_1647,2005.0,alive
C_1647,2006.0,alive
C_1647,2007.0,alive
C_1647,2008.0,alive
C_1647,2009.0,alive
C_1647,2010.0,alive
C_1647,2011.0,alive
C_1647,2012.0,alive
C_1647,2013.0,alive
C_1647,2014.0,alive
C_1647,2015.0,alive
C_1647,2016.0,alive
C_1647,2017.0,alive
C_1647,2018.0,alive
C_1650,1999.0,alive
C_1652,1999.0,alive
C_1652,2000.0,failed
C_1652,2001.0,alive
C_1652,2002.0,failed
C_1652,2003.0,failed
C_1652,2004.0,alive
C_1652,2005.0,alive
C_1652,2006.0,alive
C_1652,2007.0,alive
C_1654,1999.0,alive
C_1654,2000.0,alive
C_1654,2001.0,alive
C_1654,2002.0,alive
C_1654,2003.0,alive
C_1654,2004.0,alive
C_1654,2005.0,alive
C_1654,2006.0,alive
C_1654,2007.0,alive
C_1654,2008.0,alive
C_1654,2009.0,alive
C_1654,2010.0,alive
C_1654,2011.0,alive
C_1654,2012.0,alive
C_1654,2013.0,alive
C_1654,2014.0,alive
C_1654,2015.0,alive
C_1654,2016.0,alive
C_1654,2017.0,alive
C_1654,2018.0,alive
C_1669,1999.0,alive
C_1669,2000.0,failed
C_1669,2001.0,alive
C_1669,2002.0,alive
C_1669,2003.0,failed
C_1669,2004.0,alive
C_1669,2005.0,alive
C_1669,2006.0,alive
C_1669,2007.0,alive
C_1669,2008.0,alive
C_1678,1999.0,failed
C_1678,2000.0,alive
C_1678,2001.0,alive
C_1678,2002.0,alive
C_1678,2003.0,alive
C_1678,2004.0,alive
C_1678,2005.0,alive
C_1678,2006.0,alive
C_1678,2007.0,alive
C_1678,2008.0,alive
C_1678,2009.0,alive
C_1678,2010.0,alive
C_1678,2011.0,alive
C_1678,2012.0,alive
C_1678,2013.0,alive
C_1678,2014.0,alive
C_1678,2015.0,alive
C_1678,2016.0,alive
C_1678,2017.0,alive
C_1678,2018.0,alive
C_1679,1999.0,alive
C_1691,1999.0,alive
C_1691,2000.0,alive
C_1691,2001.0,alive
C_1691,2002.0,alive
C_1691,2003.0,alive
C_1691,2004.0,alive
C_1691,2005.0,alive
C_1691,2006.0,alive
C_1691,2007.0,alive
C_1691,2008.0,alive
C_1691,2009.0,alive
C_1691,2010.0,alive
C_1691,2011.0,alive
C_1691,2012.0,alive
C_1691,2013.0,alive
C_1691,2014.0,alive
C_1691,2015.0,alive
C_1691,2016.0,alive
C_1691,2017.0,alive
C_1694,1999.0,alive
C_1694,2000.0,alive
C_1694,2001.0,alive
C_1694,2002.0,alive
C_1694,2003.0,alive
C_1694,2004.0,alive
C_1694,2005.0,alive
C_1694,2006.0,alive
C_1694,2007.0,alive
C_1694,2008.0,alive
C_1694,2009.0,failed
C_1694,2010.0,alive
C_1694,2011.0,alive
C_1694,2012.0,alive
C_1694,2013.0,alive
C_1694,2014.0,alive
C_1694,2015.0,alive
C_1694,2016.0,alive
C_1694,2017.0,alive
C_1694,2018.0,alive
C_1695,1999.0,alive
C_1695,2000.0,alive
C_1695,2001.0,alive
C_1695,2002.0,alive
C_1695,2003.0,alive
C_1695,2004.0,alive
C_1695,2005.0,alive
C_1695,2006.0,alive
C_1695,2007.0,alive
C_1695,2008.0,alive
C_1695,2009.0,alive
C_1705,1999.0,alive
C_1705,2000.0,alive
C_1705,2001.0,alive
C_1705,2002.0,alive
C_1705,2003.0,alive
C_1705,2004.0,alive
C_1705,2005.0,alive
C_1705,2006.0,alive
C_1705,2007.0,alive
C_1705,2008.0,alive
C_1705,2009.0,alive
C_1705,2010.0,alive
C_1705,2011.0,alive
C_1705,2012.0,alive
C_1705,2013.0,alive
C_1705,2014.0,alive
C_1705,2015.0,alive
C_1705,2016.0,alive
C_1705,2017.0,alive
C_1705,2018.0,alive
C_1709,1999.0,alive
C_1709,2000.0,alive
C_1709,2001.0,alive
C_1719,1999.0,alive
C_1719,2000.0,alive
C_1719,2001.0,alive
C_1719,2002.0,alive
C_1728,1999.0,alive
C_1728,2000.0,alive
C_1728,2001.0,alive
C_1728,2002.0,alive
C_1728,2003.0,alive
C_1728,2004.0,alive
C_1728,2005.0,failed
C_1731,1999.0,failed
C_1731,2000.0,alive
C_1731,2001.0,alive
C_1731,2002.0,alive
C_1731,2003.0,alive
C_1731,2004.0,alive
C_1731,2005.0,alive
C_1731,2006.0,alive
C_1731,2007.0,alive
C_1731,2008.0,alive
C_1731,2009.0,alive
C_1731,2010.0,alive
C_1731,2011.0,alive
C_1731,2015.0,alive
C_1731,2016.0,alive
C_1731,2017.0,alive
C_1731,2018.0,alive
C_1738,1999.0,alive
C_1738,2000.0,alive
C_1738,2001.0,alive
C_1738,2002.0,alive
C_1738,2003.0,alive
C_1738,2004.0,alive
C_1738,2005.0,alive
C_1745,1999.0,alive
C_1745,2000.0,alive
C_1745,2001.0,alive
C_1745,2002.0,failed
C_1745,2003.0,failed
C_1745,2005.0,alive
C_1745,2006.0,alive
C_1745,2007.0,alive
C_1745,2008.0,alive
C_1745,2009.0,alive
C_1745,2010.0,alive
C_1745,2011.0,alive
C_1745,2012.0,alive
C_1745,2013.0,alive
C_1745,2014.0,alive
C_1745,2015.0,failed
C_1746,1999.0,alive
C_1746,2000.0,alive
C_1746,2001.0,alive
C_1746,2002.0,alive
C_1746,2003.0,alive
C_1747,1999.0,alive
C_1747,2000.0,alive
C_1747,2001.0,alive
C_1747,2002.0,alive
C_1747,2003.0,alive
C_1747,2004.0,alive
C_1747,2005.0,alive
C_1747,2006.0,alive
C_1747,2007.0,alive
C_1747,2008.0,failed
C_1747,2009.0,failed
C_1747,2010.0,failed
C_1747,2011.0,alive
C_1747,2012.0,alive
C_1747,2013.0,alive
C_1747,2014.0,alive
C_1747,2016.0,alive
C_1747,2017.0,alive
C_1747,2018.0,alive
C_1748,1999.0,failed
C_1748,2000.0,alive
C_1751,1999.0,alive
C_1751,2000.0,alive
C_1751,2001.0,alive
C_1751,2002.0,alive
C_1751,2003.0,alive
C_1751,2004.0,alive
C_1751,2005.0,alive
C_1751,2006.0,alive
C_1751,2007.0,alive
C_1751,2008.0,alive
C_1751,2009.0,alive
C_1751,2010.0,failed
C_1751,2011.0,alive
C_1751,2012.0,failed
C_1751,2013.0,alive
C_1752,1999.0,alive
C_1752,2000.0,alive
C_1752,2001.0,alive
C_1752,2002.0,alive
C_1752,2003.0,alive
C_1752,2004.0,alive
C_1752,2005.0,alive
C_1752,2018.0,alive
C_1760,1999.0,alive
C_1760,2000.0,alive
C_1760,2001.0,alive
C_1760,2002.0,alive
C_1760,2003.0,alive
C_1760,2004.0,alive
C_1760,2005.0,alive
C_1769,1999.0,alive
C_1769,2000.0,alive
C_1769,2001.0,alive
C_1769,2002.0,alive
C_1769,2003.0,alive
C_1772,1999.0,alive
C_1772,2000.0,alive
C_1772,2001.0,alive
C_1772,2002.0,alive
C_1772,2003.0,alive
C_1772,2004.0,alive
C_1772,2005.0,alive
C_1772,2006.0,alive
C_1772,2007.0,alive
C_1772,2008.0,alive
C_1772,2009.0,alive
C_1789,2012.0,failed
C_1789,2013.0,alive
C_1789,2014.0,alive
C_1789,2015.0,alive
C_1789,2016.0,alive
C_1789,2017.0,alive
C_1789,2018.0,alive
C_1796,1999.0,alive
C_1796,2000.0,alive
C_1796,2001.0,alive
C_1796,2002.0,alive
C_1797,1999.0,alive
C_1797,2000.0,alive
C_1797,2001.0,alive
C_1797,2002.0,alive
C_1797,2003.0,alive
C_1797,2004.0,alive
C_1797,2005.0,alive
C_1797,2006.0,alive
C_1797,2007.0,alive
C_1797,2008.0,alive
C_1797,2009.0,alive
C_1797,2010.0,alive
C_1797,2011.0,alive
C_1797,2012.0,alive
C_1797,2013.0,alive
C_1797,2014.0,alive
C_1797,2015.0,alive
C_1797,2016.0,alive
C_1797,2017.0,alive
C_1797,2018.0,alive
C_1799,1999.0,alive
C_1799,2000.0,alive
C_1799,2001.0,alive
C_1799,2002.0,alive
C_1799,2003.0,alive
C_1799,2004.0,alive
C_1799,2005.0,alive
C_1799,2006.0,alive
C_1799,2007.0,alive
C_1799,2008.0,alive
C_1799,2009.0,alive
C_1799,2010.0,alive
C_1799,2011.0,alive
C_1799,2012.0,alive
C_1799,2013.0,alive
C_1799,2014.0,alive
C_1799,2015.0,alive
C_1799,2016.0,alive
C_1799,2017.0,alive
C_1799,2018.0,alive
C_1802,2012.0,failed
C_1804,2013.0,alive
C_1804,2014.0,alive
C_1804,2016.0,alive
C_1818,1999.0,alive
C_1818,2000.0,alive
C_1818,2001.0,alive
C_1818,2002.0,alive
C_1818,2003.0,alive
C_1818,2004.0,failed
C_1818,2005.0,alive
C_1818,2006.0,alive
C_1818,2007.0,failed
C_1818,2008.0,failed
C_1818,2009.0,alive
C_1818,2010.0,alive
C_1818,2011.0,alive
C_1818,2012.0,alive
C_1818,2013.0,alive
C_1818,2014.0,alive
C_1818,2015.0,alive
C_1818,2016.0,alive
C_1818,2017.0,alive
C_1818,2018.0,alive
C_1824,1999.0,alive
C_1824,2000.0,failed
C_1824,2001.0,alive
C_1824,2002.0,alive
C_1824,2003.0,alive
C_1824,2004.0,alive
C_1824,2005.0,alive
C_1824,2006.0,alive
C_1826,1999.0,alive
C_1826,2000.0,alive
C_1826,2001.0,alive
C_1826,2002.0,alive
C_1826,2003.0,alive
C_1826,2004.0,alive
C_1826,2005.0,alive
C_1826,2006.0,alive
C_1826,2007.0,alive
C_1826,2008.0,alive
C_1826,2009.0,alive
C_1826,2010.0,alive
C_1826,2011.0,alive
C_1826,2012.0,alive
C_1826,2013.0,alive
C_1826,2014.0,alive
C_1826,2015.0,alive
C_1826,2016.0,alive
C_1826,2017.0,alive
C_1826,2018.0,alive
C_1827,1999.0,alive
C_1827,2000.0,alive
C_1827,2001.0,alive
C_1827,2002.0,alive
C_1827,2003.0,failed
C_1832,1999.0,alive
C_1832,2000.0,alive
C_1832,2001.0,alive
C_1832,2002.0,alive
C_1832,2003.0,alive
C_1832,2004.0,alive
C_1832,2005.0,alive
C_1832,2006.0,alive
C_1832,2007.0,alive
C_1832,2008.0,alive
C_1832,2009.0,alive
C_1832,2010.0,alive
C_1832,2011.0,alive
C_1832,2012.0,alive
C_1832,2013.0,alive
C_1832,2014.0,alive
C_1832,2015.0,alive
C_1832,2016.0,alive
C_1832,2017.0,alive
C_1832,2018.0,alive
C_1835,1999.0,alive
C_1835,2000.0,alive
C_1835,2001.0,alive
C_1835,2002.0,alive
C_1835,2003.0,failed
C_1835,2004.0,alive
C_1835,2005.0,alive
C_1835,2006.0,alive
C_1835,2007.0,alive
C_1835,2008.0,alive
C_1835,2009.0,alive
C_1835,2010.0,alive
C_1835,2011.0,alive
C_1835,2012.0,alive
C_1835,2013.0,alive
C_1835,2014.0,alive
C_1835,2015.0,alive
C_1835,2016.0,alive
C_1835,2017.0,alive
C_1835,2018.0,alive
C_1843,1999.0,alive
C_1843,2000.0,alive
C_1843,2001.0,failed
C_1843,2002.0,alive
C_1843,2003.0,alive
C_1843,2004.0,alive
C_1843,2005.0,alive
C_1843,2006.0,alive
C_1843,2007.0,alive
C_1843,2008.0,alive
C_1843,2009.0,alive
C_1843,2010.0,alive
C_1843,2011.0,alive
C_1843,2012.0,alive
C_1843,2013.0,alive
C_1843,2014.0,alive
C_1843,2015.0,alive
C_1843,2016.0,alive
C_1843,2017.0,failed
C_1843,2018.0,alive
C_1847,1999.0,alive
C_1847,2000.0,alive
C_1847,2001.0,alive
C_1847,2002.0,alive
C_1847,2003.0,failed
C_1847,2004.0,alive
C_1847,2005.0,alive
C_1847,2006.0,alive
C_1847,2007.0,alive
C_1847,2008.0,alive
C_1847,2009.0,alive
C_1847,2010.0,alive
C_1849,1999.0,alive
C_1849,2000.0,alive
C_1849,2002.0,alive
C_1849,2003.0,alive
C_1849,2004.0,alive
C_1849,2005.0,alive
C_1849,2006.0,alive
C_1849,2007.0,alive
C_1849,2008.0,alive
C_1849,2009.0,alive
C_1849,2010.0,alive
C_1849,2011.0,alive
C_1849,2012.0,alive
C_1849,2013.0,alive
C_1864,1999.0,alive
C_1864,2000.0,alive
C_1865,2012.0,alive
C_1865,2013.0,alive
C_1865,2014.0,alive
C_1865,2015.0,alive
C_1865,2016.0,failed
C_1865,2017.0,alive
C_1865,2018.0,alive
C_1869,1999.0,alive
C_1869,2000.0,alive
C_1870,1999.0,alive
C_1870,2000.0,alive
C_1870,2001.0,alive
C_1870,2002.0,alive
C_1882,1999.0,alive
C_1887,1999.0,alive
C_1888,1999.0,alive
C_1888,2000.0,alive
C_1888,2001.0,alive
C_1888,2002.0,alive
C_1888,2003.0,failed
C_1888,2004.0,alive
C_1888,2005.0,alive
C_1888,2006.0,alive
C_1888,2007.0,failed
C_1888,2008.0,failed
C_1888,2009.0,alive
C_1888,2010.0,failed
C_1888,2011.0,alive
C_1888,2012.0,alive
C_1888,2013.0,alive
C_1888,2014.0,alive
C_1888,2015.0,alive
C_1888,2016.0,alive
C_1888,2017.0,alive
C_1888,2018.0,alive
C_1890,2000.0,alive
C_1890,2001.0,alive
C_1890,2002.0,alive
C_1890,2003.0,alive
C_1890,2004.0,alive
C_1890,2005.0,alive
C_1890,2006.0,alive
C_1890,2007.0,alive
C_1892,1999.0,failed
C_1892,2000.0,alive
C_1892,2001.0,alive
C_1892,2002.0,alive
C_1892,2003.0,alive
C_1892,2004.0,alive
C_1892,2005.0,alive
C_1892,2006.0,alive
C_1896,1999.0,alive
C_1896,2000.0,alive
C_1896,2001.0,alive
C_1896,2002.0,alive
C_1896,2003.0,alive
C_1896,2004.0,alive
C_1896,2005.0,alive
C_1896,2006.0,alive
C_1896,2007.0,alive
C_1896,2008.0,alive
C_1896,2009.0,alive
C_1896,2010.0,alive
C_1896,2011.0,alive
C_1896,2012.0,alive
C_1896,2013.0,alive
C_1896,2014.0,alive
C_1896,2015.0,alive
C_1896,2016.0,alive
C_1896,2017.0,alive
C_1896,2018.0,alive
C_1904,1999.0,alive
C_1909,1999.0,failed
C_1909,2000.0,alive
C_1909,2001.0,alive
C_1909,2003.0,alive
C_1909,2004.0,alive
C_1909,2005.0,failed
C_1912,1999.0,alive
C_1912,2000.0,alive
C_1912,2001.0,alive
C_1912,2002.0,alive
C_1917,1999.0,alive
C_1917,2000.0,alive
C_1917,2001.0,alive
C_1917,2002.0,alive
C_1917,2003.0,alive
C_1917,2004.0,alive
C_1917,2005.0,alive
C_1917,2006.0,alive
C_1917,2007.0,alive
C_1917,2008.0,alive
C_1917,2009.0,alive
C_1917,2010.0,alive
C_1917,2011.0,alive
C_1917,2012.0,alive
C_1917,2013.0,alive
C_1917,2014.0,alive
C_1917,2015.0,alive
C_1917,2016.0,alive
C_1917,2017.0,alive
C_1917,2018.0,alive
C_1918,1999.0,alive
C_1918,2000.0,alive
C_1918,2001.0,alive
C_1918,2002.0,alive
C_1918,2003.0,alive
C_1918,2004.0,alive
C_1918,2005.0,alive
C_1918,2006.0,alive
C_1918,2007.0,alive
C_1918,2008.0,alive
C_1918,2009.0,alive
C_1918,2010.0,alive
C_1918,2011.0,alive
C_1918,2012.0,alive
C_1918,2013.0,alive
C_1918,2014.0,alive
C_1918,2015.0,alive
C_1918,2016.0,failed
C_1918,2017.0,alive
C_1918,2018.0,alive
C_1920,1999.0,alive
C_1920,2000.0,alive
C_1920,2001.0,alive
C_1920,2003.0,alive
C_1920,2004.0,alive
C_1920,2005.0,alive
C_1920,2006.0,alive
C_1920,2007.0,alive
C_1920,2008.0,alive
C_1920,2009.0,alive
C_1920,2010.0,alive
C_1920,2011.0,alive
C_1920,2012.0,failed
C_1920,2013.0,alive
C_1920,2014.0,alive
C_1920,2015.0,alive
C_1922,1999.0,alive
C_1922,2000.0,alive
C_1922,2001.0,alive
C_1922,2002.0,alive
C_1922,2003.0,alive
C_1922,2004.0,alive
C_1922,2005.0,alive
C_1922,2006.0,alive
C_1922,2007.0,alive
C_1922,2008.0,alive
C_1922,2009.0,alive
C_1922,2010.0,alive
C_1922,2011.0,alive
C_1922,2012.0,alive
C_1922,2013.0,alive
C_1922,2014.0,alive
C_1922,2015.0,alive
C_1922,2016.0,alive
C_1922,2017.0,alive
C_1922,2018.0,alive
C_1925,1999.0,alive
C_1931,1999.0,alive
C_1931,2000.0,alive
C_1931,2001.0,alive
C_1931,2002.0,alive
C_1931,2003.0,alive
C_1931,2004.0,alive
C_1931,2005.0,alive
C_1931,2006.0,failed
C_1931,2007.0,alive
C_1931,2008.0,alive
C_1931,2009.0,alive
C_1931,2010.0,alive
C_1931,2011.0,alive
C_1931,2012.0,alive
C_1931,2013.0,alive
C_1931,2014.0,alive
C_1936,1999.0,alive
C_1936,2000.0,failed
C_1936,2002.0,alive
C_1936,2004.0,alive
C_1936,2006.0,alive
C_1936,2007.0,alive
C_1936,2008.0,alive
C_1936,2009.0,alive
C_1936,2010.0,alive
C_1936,2011.0,alive
C_1936,2012.0,alive
C_1936,2013.0,alive
C_1936,2014.0,alive
C_1944,1999.0,alive
C_1944,2000.0,alive
C_1944,2001.0,alive
C_1944,2002.0,alive
C_1944,2003.0,alive
C_1948,1999.0,failed
C_1948,2000.0,alive
C_1954,1999.0,alive
C_1954,2000.0,alive
C_1954,2001.0,alive
C_1954,2002.0,alive
C_1954,2003.0,alive
C_1954,2004.0,alive
C_1954,2005.0,alive
C_1954,2006.0,alive
C_1954,2007.0,alive
C_1954,2008.0,alive
C_1954,2009.0,alive
C_1954,2010.0,alive
C_1954,2011.0,alive
C_1954,2012.0,alive
C_1954,2013.0,alive
C_1954,2014.0,alive
C_1954,2015.0,alive
C_1954,2016.0,alive
C_1954,2017.0,alive
C_1956,1999.0,alive
C_1956,2000.0,alive
C_1956,2001.0,alive
C_1956,2002.0,alive
C_1956,2003.0,alive
C_1956,2004.0,alive
C_1956,2005.0,alive
C_1956,2006.0,alive
C_1956,2007.0,alive
C_1956,2008.0,alive
C_1956,2009.0,alive
C_1956,2010.0,alive
C_1956,2011.0,alive
C_1956,2012.0,alive
C_1957,1999.0,alive
C_1957,2000.0,alive
C_1957,2001.0,alive
C_1957,2002.0,alive
C_1957,2003.0,alive
C_1957,2004.0,alive
C_1957,2005.0,alive
C_1957,2006.0,alive
C_1969,1999.0,alive
C_1969,2000.0,alive
C_1969,2001.0,alive
C_1969,2002.0,alive
C_1969,2003.0,alive
C_1969,2004.0,alive
C_1977,1999.0,alive
C_1977,2000.0,alive
C_1977,2001.0,alive
C_1977,2002.0,alive
C_1977,2003.0,alive
C_1977,2004.0,alive
C_1977,2005.0,alive
C_1977,2006.0,alive
C_1977,2007.0,alive
C_1978,1999.0,alive
C_1978,2000.0,alive
C_1978,2001.0,alive
C_1978,2002.0,alive
C_1978,2003.0,alive
C_1978,2004.0,alive
C_1978,2005.0,alive
C_1978,2006.0,alive
C_1978,2007.0,alive
C_1978,2008.0,alive
C_1978,2009.0,alive
C_1978,2010.0,alive
C_1978,2011.0,alive
C_1978,2012.0,alive
C_1978,2013.0,alive
C_1978,2014.0,alive
C_1978,2015.0,alive
C_1978,2016.0,alive
C_1980,1999.0,failed
C_1980,2000.0,alive
C_1980,2001.0,alive
C_1980,2002.0,failed
C_1980,2003.0,alive
C_1980,2004.0,failed
C_1980,2005.0,alive
C_1980,2006.0,alive
C_1980,2007.0,failed
C_1980,2008.0,alive
C_1980,2009.0,failed
C_1980,2010.0,alive
C_1980,2011.0,alive
C_1980,2012.0,alive
C_1980,2013.0,alive
C_1981,1999.0,alive
C_1981,2000.0,alive
C_1987,2000.0,alive
C_1987,2001.0,alive
C_1993,1999.0,alive
C_1993,2000.0,alive
C_1993,2001.0,alive
C_1993,2002.0,alive
C_1993,2003.0,alive
C_1993,2004.0,alive
C_1993,2005.0,alive
C_1993,2006.0,alive
C_1993,2007.0,alive
C_1993,2008.0,alive
C_1993,2009.0,alive
C_1993,2010.0,alive
C_1993,2011.0,alive
C_1993,2012.0,alive
C_1993,2013.0,alive
C_1993,2014.0,alive
C_1993,2015.0,alive
C_1993,2016.0,alive
C_1993,2017.0,alive
C_1993,2018.0,alive
C_2004,1999.0,alive
C_2004,2000.0,alive
C_2004,2001.0,alive
C_2004,2002.0,failed
C_2004,2003.0,alive
C_2004,2004.0,alive
C_2004,2005.0,alive
C_2004,2006.0,failed
C_2004,2007.0,failed
C_2004,2008.0,alive
C_2012,1999.0,alive
C_2012,2000.0,alive
C_2012,2001.0,alive
C_2012,2002.0,alive
C_2012,2003.0,alive
C_2012,2004.0,failed
C_2012,2005.0,alive
C_2012,2006.0,alive
C_2012,2007.0,alive
C_2012,2008.0,alive
C_2012,2009.0,alive
C_2012,2010.0,alive
C_2012,2011.0,alive
C_2012,2012.0,alive
C_2012,2013.0,alive
C_2012,2014.0,alive
C_2012,2015.0,alive
C_2012,2016.0,alive
C_2012,2017.0,alive
C_2012,2018.0,alive
C_2025,2012.0,alive
C_2025,2013.0,alive
C_2025,2014.0,alive
C_2025,2015.0,alive
C_2025,2016.0,failed
C_2025,2017.0,alive
C_2025,2018.0,alive
C_2026,2012.0,alive
C_2026,2013.0,alive
C_2026,2014.0,alive
C_2026,2015.0,alive
C_2026,2016.0,alive
C_2028,1999.0,failed
C_2028,2000.0,alive
C_2028,2001.0,alive
C_2028,2002.0,alive
C_2028,2003.0,alive
C_2028,2004.0,alive
C_2028,2005.0,alive
C_2028,2006.0,alive
